uncorrected	('uncorrected',)
turns	('turns',)
out~single	('single~out',)
quantity~variate	('variate~quantity',)
quantity~single~variate	('single~variate~quantity',)
linear~variate	('variate~linear',)
linear~single~variate	('single~variate~linear',)
transformation	('transformation',)
distribution~transformation	('distribution~transformation',)
distribution~transformation~variate	('variate~distribution~transformation',)
distribution~single~transformation~variate	('single~variate~distribution~transformation',)
definition~distribution~variate	('variate~distribution~definition',)
definition~distribution~single~variate	('single~variate~distribution~definition',)
single~sum	('single~sum',)
similar~variate	('variate~similar',)
similar~single~variate	('single~variate~similar',)
central~variate	('variate~central',)
central~single~variate	('single~variate~central',)
charlier~population	('population~charlier',)
charlier~distribution~population	('distribution~population~charlier',)
charlier~distribution~population~variate	('variate~distribution~population~charlier',)
covariance~population	('population~covariance',)
covariance~mean~population	('mean~population~covariance',)
error~population	('population~error',)
error~population~written	('written~population~error',)
error~population~variance~written	('variance~written~population~error',)
raw~value	('value~raw',)
expectation~raw~value	('expectation~value~raw',)
denotes~expectation~raw~value	('denotes~expectation~value~raw',)
discrete~distribution~sample	('discrete~distribution~sample',)
discrete~distribution~sample~value	('value~discrete~distribution~sample',)
possible~sample~value	('possible~value~sample',)
distribution~possible~sample~value	('distribution~possible~value~sample',)
population~variance	('population~variance',)
population~value~variance	('value~population~variance',)
population~possible~value~variance	('possible~value~population~variance',)
sample~whereas	('whereas~sample',)
sample~variance~whereas	('variance~whereas~sample',)
population~sample~variance~whereas	('population~variance~whereas~sample',)
continuous~variance	('continuous~variance',)
continuous~variance~whereas	('whereas~continuous~variance',)
sigma	('sigma',)
equal~standard	('equal~standard',)
equal~standard~variance	('variance~equal~standard',)
distribution~equal~standard~variance	('distribution~variance~equal~standard',)
central~statistical	('central~statistical',)
central~second~statistical	('second~central~statistical',)
central~equal~second~statistical	('equal~second~central~statistical',)
coefficient~standard	('standard~coefficient',)
sample~set~standard	('set~sample~standard',)
deviation~sample~set~standard	('deviation~set~sample~standard',)
involving~two	('involving~two',)
opposed~variable	('variable~opposed',)
opposed~two~variable	('two~variable~opposed', 'variable~opposed~two')
involving~opposed~two~variable	('involving~two~variable~opposed',)
many~opposed	('opposed~many',)
many~opposed~variable	('variable~opposed~many',)
many~opposed~two~variable	('two~variable~opposed~many',)
involving~multivariate	('involving~multivariate',)
bivariate~variable	('variable~bivariate',)
bivariate~two~variable	('two~variable~bivariate',)
bivariate~involving~two~variable	('involving~two~variable~bivariate',)
bivariate~many	('many~bivariate',)
bivariate~many~opposed	('opposed~many~bivariate',)
bivariate~many~opposed~variable	('variable~opposed~many~bivariate',)
multivariate~normal	('multivariate~normal',)
many~multivariate~normal	('many~multivariate~normal',)
many~multivariate~normal~opposed	('opposed~many~multivariate~normal',)
bivariate~normal	('bivariate~normal',)
distribution~normal	('normal~distribution', 'distribution~normal')
bivariate~distribution~normal	('bivariate~normal~distribution', 'distribution~bivariate~normal')
distribution~normal~statistical	('normal~distribution~statistical', 'normal~statistical~distribution')
bivariate~distribution~normal~statistical	('bivariate~normal~distribution~statistical',)
bivariate~density	('bivariate~density',)
whittaker	('whittaker',)
normal~whittaker	('normal~whittaker', 'whittaker~normal')
bivariate~normal~whittaker	('bivariate~normal~whittaker',)
robinson	('robinson',)
distribution~robinson	('distribution~robinson',)
distribution~normal~robinson	('normal~distribution~robinson',)
bivariate~distribution~normal~robinson	('bivariate~normal~distribution~robinson',)
multinormaldistribution	('multinormaldistribution',)
mu	('mu',)
multivariatestatistics`	('multivariatestatistics`',)
marginal	('marginal',)
bivariate~independent	('bivariate~independent',)
distribution~unit	('distribution~unit',)
distribution~normal~unit	('normal~distribution~unit',)
bivariate~distribution~normal~unit	('bivariate~normal~distribution~unit',)
distribution~normal~probability	('normal~distribution~probability',)
bivariate~distribution~normal~probability	('bivariate~normal~distribution~probability',)
independently	('independently',)
bivariate~independently	('bivariate~independently',)
distributed~normal	('normal~distributed', 'distributed~normal')
bivariate~distributed~normal	('bivariate~normal~distributed',)
themselves	('themselves',)
bivariate~normally	('bivariate~normally',)
joint	('joint',)
bivariate~probability	('bivariate~probability', 'probability~bivariate')
density~normal	('normal~density',)
bivariate~density~normal	('bivariate~normal~density',)
distribution~function~normal	('normal~distribution~function',)
bivariate~distribution~function~normal	('bivariate~normal~distribution~function',)
expanding	('expanding',)
numerator	('numerator',)
solving	('solving',)
jacobian	('jacobian',)
qed	('qed',)
bivariate~integral	('bivariate~integral',)
bring	('bring',)
bivariate~bring	('bivariate~bring',)
exponential~normal	('normal~exponential',)
bivariate~exponential~normal	('bivariate~normal~exponential',)
bivariate~inner	('bivariate~inner',)
bivariate~term	('bivariate~term',)
braces	('braces',)
braces~normal	('normal~braces',)
bivariate~braces~normal	('bivariate~normal~braces',)
sine	('sine',)
bivariate~sine	('bivariate~sine',)
normal~term	('normal~term',)
bivariate~normal~term	('bivariate~normal~term',)
vanishes	('vanishes',)
left~statistical	('statistical~left',)
distribution~left~statistical	('distribution~statistical~left',)
distribution~left~normal~statistical	('normal~distribution~statistical~left',)
explicit	('explicit',)
bivariate~explicit	('bivariate~explicit',)
form~normal	('normal~form',)
bivariate~form~normal	('bivariate~normal~form',)
singular	('singular',)
bivariate~case	('bivariate~case',)
quadrant	('quadrant',)
normal~special	('normal~special',)
bivariate~normal~special	('bivariate~normal~special',)
case~distribution	('distribution~case', 'case~distribution')
case~distribution~normal	('normal~distribution~case',)
bivariate~case~distribution~normal	('bivariate~normal~distribution~case',)
analytically	('analytically',)
analytically~statistical	('statistical~analytically',)
analytically~distribution~statistical	('distribution~statistical~analytically',)
analytically~distribution~normal~statistical	('normal~distribution~statistical~analytically',)
bivariate~smith	('bivariate~smith',)
stuart	('stuart',)
normal~stuart	('normal~stuart',)
bivariate~normal~stuart	('bivariate~normal~stuart',)
ord	('ord',)
distribution~ord	('distribution~ord',)
distribution~normal~ord	('normal~distribution~ord',)
bivariate~distribution~normal~ord	('bivariate~normal~distribution~ord',)
rose~statistical	('statistical~rose',)
distribution~rose~statistical	('distribution~statistical~rose',)
distribution~normal~rose~statistical	('normal~distribution~statistical~rose',)
distribution~smith~statistical	('statistical~distribution~smith',)
continuous~distribution	('distribution~continuous', 'continuous~distribution')
continuous~distribution~normal	('normal~distribution~continuous', 'continuous~distribution~normal')
bivariate~continuous~distribution~normal	('bivariate~normal~distribution~continuous', 'continuous~distribution~bivariate~normal')
box-muller	('box-muller',)
box-muller~distribution	('distribution~box-muller',)
box-muller~distribution~statistical	('statistical~distribution~box-muller',)
correlation~density	('density~correlation',)
correlation~density~probability	('probability~density~correlation',)
correlation~density~distribution~probability	('distribution~probability~density~correlation',)
coefficient--bivariate	('coefficient--bivariate',)
coefficient--bivariate~function	('function~coefficient--bivariate',)
coefficient--bivariate~density~function	('density~function~coefficient--bivariate',)
coefficient--bivariate~density~function~probability	('probability~density~function~coefficient--bivariate',)
correlation~normal	('correlation~normal',)
correlation~function~normal	('function~correlation~normal',)
correlation~density~function~normal	('density~function~correlation~normal',)
multivariate~pp	('pp~multivariate',)
kenney~multivariate~pp	('kenney~pp~multivariate',)
correlation~kenney~multivariate~pp	('correlation~kenney~pp~multivariate',)
normal~pp~whittaker	('pp~whittaker~normal',)
kenney~normal~pp~whittaker	('kenney~pp~whittaker~normal',)
normal~p	('p~normal',)
normal~p~robinson	('robinson~p~normal',)
normal~p~robinson~whittaker	('whittaker~robinson~p~normal',)
price	('price',)
price~probability	('probability~price',)
covariance~price~probability	('covariance~probability~price',)
trivariate	('trivariate',)
function~trivariate	('function~trivariate',)
density~function~trivariate	('density~function~trivariate',)
density~function~probability~trivariate	('probability~density~function~trivariate',)
bivariate~function~normal	('function~bivariate~normal',)
bivariate~density~function~normal	('density~function~bivariate~normal',)
cluster	('cluster',)
analysis~cluster	('cluster~analysis', 'analysis~cluster')
analysis~technique	('analysis~technique',)
analysis~cluster~technique	('cluster~analysis~technique',)
classification	('classification',)
classification~technique	('technique~classification',)
analysis~classification~technique	('analysis~technique~classification',)
analysis~classification~cluster~technique	('cluster~analysis~technique~classification',)
classification~data	('classification~data',)
classification~data~technique	('technique~classification~data',)
analysis~classification~data~technique	('analysis~technique~classification~data',)
data~elements	('data~elements',)
classification~data~elements	('classification~data~elements',)
partitioned	('partitioned',)
elements~partitioned	('elements~partitioned',)
data~elements~partitioned	('data~elements~partitioned',)
clusters	('clusters',)
clusters~group	('group~clusters',)
clusters~group~partitioned	('partitioned~group~clusters',)
clusters~elements~group~partitioned	('elements~partitioned~group~clusters',)
represent	('represent',)
clusters~represent	('clusters~represent',)
clusters~group~represent	('group~clusters~represent',)
clusters~group~partitioned~represent	('partitioned~group~clusters~represent',)
collection~data	('collection~data',)
collection~data~represent	('represent~collection~data',)
clusters~collection~data~represent	('clusters~represent~collection~data',)
collection~data~elements	('collection~data~elements',)
collection~data~elements~represent	('represent~collection~data~elements',)
proximate	('proximate',)
elements~proximate	('elements~proximate',)
data~elements~proximate	('data~elements~proximate',)
collection~data~elements~proximate	('collection~data~elements~proximate',)
based~proximate	('proximate~based',)
based~elements~proximate	('elements~proximate~based',)
based~data~elements~proximate	('data~elements~proximate~based',)
based~distance	('based~distance',)
based~distance~proximate	('proximate~based~distance',)
based~distance~elements~proximate	('elements~proximate~based~distance',)
dissimilarity	('dissimilarity',)
dissimilarity~distance	('distance~dissimilarity',)
based~dissimilarity~distance	('based~distance~dissimilarity',)
based~dissimilarity~distance~proximate	('proximate~based~distance~dissimilarity',)
findclusters	('findclusters',)
pilot	('pilot',)
dark	('dark',)
matter	('matter',)
cluster~crime	('cluster~crime',)
analysis~cluster~drama	('cluster~analysis~drama',)
feature	('feature',)
math	('math',)
classification~math	('classification~math',)
classification~math~technique	('technique~classification~math',)
analysis~classification~math~technique	('analysis~technique~classification~math',)
genius	('genius',)
data~genius	('data~genius',)
classification~data~genius	('classification~data~genius',)
classification~data~genius~technique	('technique~classification~data~genius',)
charlie~data	('data~charlie',)
charlie~classification~data	('classification~data~charlie',)
elements~eppes	('elements~eppes',)
data~elements~eppes	('data~elements~eppes',)
partitioned~runs	('partitioned~runs',)
elements~partitioned~runs	('elements~partitioned~runs',)
data~elements~partitioned~runs	('data~elements~partitioned~runs',)
cluster~group	('group~cluster',)
cluster~group~partitioned	('partitioned~group~cluster',)
cluster~elements~group~partitioned	('elements~partitioned~group~cluster',)
analysis~clusters	('clusters~analysis',)
analysis~clusters~group	('group~clusters~analysis',)
analysis~clusters~group~partitioned	('partitioned~group~clusters~analysis',)
find~represent	('represent~find',)
clusters~find~represent	('clusters~represent~find',)
clusters~find~group~represent	('group~clusters~represent~find',)
seemed	('seemed',)
elements~seemed	('elements~seemed',)
data~elements~seemed	('data~elements~seemed',)
collection~data~elements~seemed	('collection~data~elements~seemed',)
systematically	('systematically',)
proximate~systematically	('proximate~systematically',)
elements~proximate~systematically	('elements~proximate~systematically',)
data~elements~proximate~systematically	('data~elements~proximate~systematically',)
singled	('singled',)
based~singled	('based~singled',)
based~proximate~singled	('proximate~based~singled',)
based~elements~proximate~singled	('elements~proximate~based~singled',)
distance~out	('distance~out',)
based~distance~out	('based~distance~out',)
based~distance~out~proximate	('proximate~based~distance~out',)
anomalous~dissimilarity	('dissimilarity~anomalous',)
anomalous~dissimilarity~distance	('distance~dissimilarity~anomalous',)
anomalous~based~dissimilarity~distance	('based~distance~dissimilarity~anomalous',)
function~third	('function~third',)
dissimilarity~function~third	('dissimilarity~function~third',)
dissimilarity~distance~function~third	('distance~dissimilarity~function~third',)
shooter	('shooter',)
analysis~season	('analysis~season',)
analysis~cluster~season	('cluster~analysis~season',)
analysis~cluster~function~season	('function~cluster~analysis~season',)
black	('black',)
swan	('swan',)
charles	('charles',)
charles~cluster	('cluster~charles',)
analysis~eppes	('analysis~eppes',)
analysis~cluster~eppes	('cluster~analysis~eppes',)
amita	('amita',)
amita~technique	('technique~amita',)
amita~analysis~technique	('analysis~technique~amita',)
amita~analysis~cluster~technique	('cluster~analysis~technique~amita',)
ramanujan	('ramanujan',)
classification~ramanujan	('classification~ramanujan',)
classification~ramanujan~technique	('technique~classification~ramanujan',)
analysis~classification~ramanujan~technique	('analysis~technique~classification~ramanujan',)
adjust	('adjust',)
adjust~data	('data~adjust',)
adjust~classification~data	('classification~data~adjust',)
adjust~classification~data~technique	('technique~classification~data~adjust',)
cluster~data	('data~cluster',)
classification~cluster~data	('classification~data~cluster',)
radii	('radii',)
elements~radii	('elements~radii',)
data~elements~radii	('data~elements~radii',)
attempt	('attempt',)
attempt~partitioned	('partitioned~attempt',)
attempt~elements~partitioned	('elements~partitioned~attempt',)
attempt~data~elements~partitioned	('data~elements~partitioned~attempt',)
cluster~series	('cluster~series',)
overlapping	('overlapping',)
voronoi	('voronoi',)
movements	('movements',)
cluster~movements	('cluster~movements',)
suspect	('suspect',)
analysis~multivariate	('analysis~multivariate',)
analysis~cluster~multivariate	('cluster~analysis~multivariate',)
findclusters~multivariate	('findclusters~multivariate',)
cluster~statistic	('statistic~cluster',)
cluster~multivariate~statistic	('multivariate~statistic~cluster',)
cluster~findclusters~multivariate~statistic	('findclusters~multivariate~statistic~cluster',)
hawkes	('hawkes',)
number~processes	('number~processes', 'processes~number')
many~point	('point~many',)
many~number~point	('number~point~many',)
notions	('notions',)
notions~processes	('processes~notions', 'notions~processes')
notions~point~processes	('point~processes~notions',)
notions~number~point~processes	('number~point~processes~notions',)
different~many	('many~different',)
different~many~processes	('processes~many~different',)
different~hawkes~many~processes	('hawkes~processes~many~different',)
number~univariate	('number~univariate',)
hawkes~point	('point~hawkes',)
hawkes~number~point	('number~point~hawkes',)
process~processes	('processes~process',)
point~process~processes	('point~processes~process',)
number~point~process~processes	('number~point~processes~process',)
self-exciting	('self-exciting',)
temporal	('temporal',)
intensity	('intensity',)
intensity~number	('number~intensity', 'intensity~number')
background	('background',)
number~rate	('number~rate',)
point~process	('point~process', 'process~point')
number~point~process	('number~point~process',)
number~time	('number~time',)
occurring~point	('point~occurring',)
number~occurring~point	('number~point~occurring',)
prior~processes	('processes~prior',)
point~prior~processes	('point~processes~prior',)
number~point~prior~processes	('number~point~processes~prior',)
hawkes~time	('hawkes~time',)
hawkes~processes~time	('processes~hawkes~time',)
hawkes~point~processes~time	('point~processes~hawkes~time',)
governs	('governs',)
governs~number	('number~governs',)
clustering	('clustering',)
clustering~point	('point~clustering',)
clustering~number~point	('number~point~clustering',)
density~processes	('processes~density',)
density~point~processes	('point~processes~density',)
density~number~point~processes	('number~point~processes~density',)
exciting	('exciting',)
excitation	('excitation',)
excitation~point	('point~excitation',)
excitation~number~point	('number~point~excitation',)
function~processes	('processes~function',)
function~point~processes	('point~processes~function',)
function~number~point~processes	('number~point~processes~function',)
merhdad	('merhdad',)
merhdad~number	('number~merhdad',)
zhu	('zhu',)
point~zhu	('point~zhu',)
number~point~zhu	('number~point~zhu',)
conditional~processes	('processes~conditional',)
conditional~point~processes	('point~processes~conditional',)
conditional~number~point~processes	('number~point~processes~conditional',)
hawkes~intensity	('hawkes~intensity',)
hawkes~intensity~processes	('processes~hawkes~intensity', 'hawkes~processes~intensity')
hawkes~intensity~point~processes	('point~processes~hawkes~intensity',)
function~hawkes~processes	('hawkes~processes~function',)
number~summand	('number~summand',)
upon	('upon',)
number~upon	('number~upon',)
himself	('himself',)
himself~processes	('processes~himself',)
himself~point~processes	('point~processes~himself',)
himself~number~point~processes	('number~point~processes~himself',)
hawkes~most	('hawkes~most',)
hawkes~most~processes	('processes~hawkes~most',)
hawkes~most~point~processes	('point~processes~hawkes~most',)
progress	('progress',)
processes~progress	('processes~progress',)
hawkes~processes~progress	('hawkes~processes~progress',)
many~univariate	('many~univariate',)
many~processes~univariate	('processes~many~univariate',)
hawkes~many~processes~univariate	('hawkes~processes~many~univariate',)
notions~self-exciting	('notions~self-exciting',)
many~notions~self-exciting	('many~notions~self-exciting',)
many~notions~processes~self-exciting	('processes~many~notions~self-exciting',)
similar~temporal	('similar~temporal',)
notions~similar~temporal	('notions~similar~temporal',)
many~notions~similar~temporal	('many~notions~similar~temporal',)
different~point	('different~point',)
different~point~similar	('similar~different~point',)
different~notions~point~similar	('notions~similar~different~point',)
different~processes	('different~processes',)
different~processes~similar	('similar~different~processes',)
function~point	('point~function', 'function~point')
function~number~point	('number~point~function',)
behavior	('behavior',)
typically	('typically',)
number~typically	('number~typically',)
point~processes	('point~processes', 'processes~point')
number~point~processes	('number~point~processes', 'point~processes~number')
linear~number	('number~linear',)
differentiated	('differentiated',)
differentiated~hawkes	('hawkes~differentiated',)
differentiated~hawkes~processes	('processes~hawkes~differentiated',)
differentiated~hawkes~point~processes	('point~processes~hawkes~differentiated',)
non-linear	('non-linear',)
non-linear~processes	('processes~non-linear',)
hawkes~non-linear~processes	('hawkes~processes~non-linear',)
counterparts	('counterparts',)
counterparts~many	('many~counterparts',)
counterparts~many~processes	('processes~many~counterparts',)
counterparts~hawkes~many~processes	('hawkes~processes~many~counterparts',)
conditional~notions	('notions~conditional',)
conditional~many~notions	('many~notions~conditional',)
conditional~many~notions~processes	('processes~many~notions~conditional',)
intensity~similar	('similar~intensity',)
intensity~notions~similar	('notions~similar~intensity',)
intensity~many~notions~similar	('many~notions~similar~intensity',)
number~other	('number~other',)
point~two	('point~two', 'two~point')
number~point~two	('number~point~two',)
alternative	('alternative',)
alternative~processes	('processes~alternative',)
alternative~point~processes	('point~processes~alternative',)
alternative~number~point~processes	('number~point~processes~alternative',)
brands	('brands',)
brands~hawkes	('hawkes~brands',)
brands~hawkes~processes	('processes~hawkes~brands',)
brands~hawkes~point~processes	('point~processes~hawkes~brands',)
processes~univariate	('processes~univariate',)
hawkes~processes~univariate	('hawkes~processes~univariate', 'univariate~hawkes~processes')
hawkes~many	('many~hawkes',)
hawkes~many~processes	('processes~many~hawkes',)
one~similar	('similar~one',)
notions~one~similar	('notions~similar~one',)
many~notions~one~similar	('many~notions~similar~one',)
intensity-based	('intensity-based',)
different~intensity-based	('different~intensity-based',)
different~intensity-based~similar	('similar~different~intensity-based',)
different~intensity-based~notions~similar	('notions~similar~different~intensity-based',)
different~hawkes	('different~hawkes', 'hawkes~different')
different~hawkes~similar	('similar~different~hawkes',)
formulation~process	('formulation~process',)
different~formulation~process	('different~formulation~process',)
other~univariate	('univariate~other',)
formulation~other~univariate	('formulation~univariate~other',)
different~formulation~other~univariate	('different~formulation~univariate~other',)
cluster-based	('cluster-based',)
cluster-based~multivariate	('multivariate~cluster-based',)
cluster-based~multivariate~univariate	('univariate~multivariate~cluster-based',)
cluster-based~formulation~multivariate~univariate	('formulation~univariate~multivariate~cluster-based',)
equivalent~processes	('processes~equivalent',)
equivalent~point~processes	('point~processes~equivalent',)
equivalent~multivariate~point~processes	('multivariate~point~processes~equivalent',)
literature~though	('literature~though',)
literature~processes~though	('processes~literature~though',)
literature~point~processes~though	('point~processes~literature~though',)
studied	('studied',)
studied~univariate	('univariate~studied',)
literature~studied~univariate	('literature~univariate~studied',)
literature~processes~studied~univariate	('processes~literature~univariate~studied',)
different~hawkes~univariate	('univariate~hawkes~different',)
different~hawkes~literature~univariate	('literature~univariate~hawkes~different',)
contexts	('contexts',)
contexts~process	('process~contexts',)
contexts~hawkes~process	('hawkes~process~contexts',)
contexts~hawkes~process~univariate	('univariate~hawkes~process~contexts',)
dassios	('dassios',)
dassios~self-exciting	('self-exciting~dassios',)
dassios~process~self-exciting	('process~self-exciting~dassios',)
dassios~hawkes~process~self-exciting	('hawkes~process~self-exciting~dassios',)
zhao	('zhao',)
temporal~zhao	('temporal~zhao',)
self-exciting~temporal~zhao	('self-exciting~temporal~zhao',)
process~self-exciting~temporal~zhao	('process~self-exciting~temporal~zhao',)
intensity-based~process	('process~intensity-based',)
intensity-based~point~process	('point~process~intensity-based',)
intensity-based~point~process~temporal	('temporal~point~process~intensity-based',)
conditional~process	('conditional~process', 'process~conditional')
conditional~point~process	('point~conditional~process', 'point~process~conditional')
intensity~temporal	('intensity~temporal',)
conditional~intensity~temporal	('conditional~intensity~temporal',)
conditional~intensity~process~temporal	('process~conditional~intensity~temporal',)
function~intensity~point	('intensity~function~point',)
conditional~function~intensity~point	('conditional~intensity~function~point',)
background~process	('background~process',)
background~function~process	('function~background~process',)
background~function~intensity~process	('intensity~function~background~process',)
exponentially-decaying	('exponentially-decaying',)
history	('history',)
number~process	('number~process',)
adapted	('adapted',)
number~reversion	('number~reversion',)
point~time	('point~time', 'time~point')
number~point~time	('number~point~time',)
decay	('decay',)
self-excited	('self-excited',)
number~self-excited	('number~self-excited',)
jumps	('jumps',)
jumps~point	('point~jumps',)
jumps~number~point	('number~point~jumps',)
viewed	('viewed',)
processes~viewed	('processes~viewed',)
point~processes~viewed	('point~processes~viewed',)
number~point~processes~viewed	('number~point~processes~viewed',)
independent~number	('number~independent',)
one~point	('point~one', 'one~point')
number~one~point	('number~point~one', 'one~point~number')
equivalent~number~point~processes	('number~point~processes~equivalent',)
cluster-based~hawkes	('hawkes~cluster-based',)
cluster-based~hawkes~processes	('processes~hawkes~cluster-based',)
cluster-based~hawkes~point~processes	('point~processes~hawkes~cluster-based',)
processes~version	('processes~version',)
hawkes~processes~version	('hawkes~processes~version',)
many~viewed	('many~viewed',)
many~processes~viewed	('processes~many~viewed',)
hawkes~many~processes~viewed	('hawkes~processes~many~viewed',)
marked	('marked',)
difference~number	('number~difference',)
cluster-based~point	('point~cluster-based',)
cluster-based~number~point	('number~point~cluster-based',)
immigrants	('immigrants',)
immigrants~number	('number~immigrants',)
distributed~point	('point~distributed',)
distributed~number~point	('number~point~distributed',)
inhomogeneous	('inhomogeneous',)
inhomogeneous~processes	('processes~inhomogeneous',)
inhomogeneous~point~processes	('point~processes~inhomogeneous',)
inhomogeneous~number~point~processes	('number~point~processes~inhomogeneous',)
hawkes~poisson	('hawkes~poisson',)
hawkes~poisson~processes	('processes~hawkes~poisson',)
hawkes~point~poisson~processes	('point~processes~hawkes~poisson',)
hawkes~process~processes	('hawkes~processes~process',)
many~rate	('many~rate',)
many~processes~rate	('processes~many~rate',)
hawkes~many~processes~rate	('hawkes~processes~many~rate',)
independent~processes	('processes~independent',)
independent~point~processes	('point~processes~independent',)
independent~number~point~processes	('number~point~processes~independent',)
hawkes~random	('hawkes~random',)
hawkes~processes~random	('processes~hawkes~random',)
hawkes~point~processes~random	('point~processes~hawkes~random',)
distribution~many	('many~distribution', 'distribution~many')
distribution~many~processes	('processes~many~distribution',)
distribution~hawkes~many~processes	('hawkes~processes~many~distribution',)
immigrant	('immigrant',)
number~single	('number~single',)
cluster~point	('point~cluster',)
cluster~number~point	('number~point~cluster',)
number~random	('number~random', 'random~number')
point~set	('point~set', 'set~point')
number~point~set	('number~point~set', 'point~set~number')
subject	('subject',)
processes~subject	('processes~subject',)
point~processes~subject	('point~processes~subject',)
number~point~processes~subject	('number~point~processes~subject',)
certain~hawkes	('hawkes~certain',)
certain~hawkes~processes	('processes~hawkes~certain',)
certain~hawkes~point~processes	('point~processes~hawkes~certain',)
branching	('branching',)
branching~processes	('processes~branching',)
branching~hawkes~processes	('hawkes~processes~branching',)
structure	('structure',)
many~structure	('many~structure',)
many~processes~structure	('processes~many~structure',)
hawkes~many~processes~structure	('hawkes~processes~many~structure',)
dassios~notions	('notions~dassios',)
dassios~many~notions	('many~notions~dassios',)
dassios~many~notions~processes	('processes~many~notions~dassios',)
similar~zhao	('similar~zhao',)
notions~similar~zhao	('notions~similar~zhao',)
many~notions~similar~zhao	('many~notions~similar~zhao',)
different~satisfies	('different~satisfies',)
different~satisfies~similar	('similar~different~satisfies',)
different~notions~satisfies~similar	('notions~similar~different~satisfies',)
different~property	('different~property',)
different~property~similar	('similar~different~property',)
ambiguities	('ambiguities',)
point~several	('point~several',)
number~point~several	('number~point~several',)
merhdad~processes	('processes~merhdad',)
merhdad~point~processes	('point~processes~merhdad',)
merhdad~number~point~processes	('number~point~processes~merhdad',)
hawkes~zhu	('hawkes~zhu',)
hawkes~processes~zhu	('processes~hawkes~zhu', 'hawkes~processes~zhu')
hawkes~point~processes~zhu	('point~processes~hawkes~zhu',)
generalized	('generalized',)
generalized~processes	('processes~generalized',)
generalized~hawkes~processes	('hawkes~processes~generalized',)
notions~univariate	('notions~univariate',)
many~notions~univariate	('many~notions~univariate',)
many~notions~processes~univariate	('processes~many~notions~univariate',)
process~similar	('similar~process',)
notions~process~similar	('notions~similar~process',)
many~notions~process~similar	('many~notions~similar~process',)
described~different	('different~described',)
described~different~similar	('similar~different~described',)
described~different~notions~similar	('notions~similar~different~described',)
different~still	('different~still',)
different~similar~still	('similar~different~still',)
formulation~hawkes	('formulation~hawkes',)
different~formulation~hawkes	('different~formulation~hawkes',)
multivariate~one	('multivariate~one',)
multivariate~one~univariate	('univariate~multivariate~one', 'one~univariate~multivariate')
formulation~multivariate~one~univariate	('formulation~univariate~multivariate~one',)
example~point	('point~example',)
example~multivariate~point	('multivariate~point~example',)
example~multivariate~point~univariate	('univariate~multivariate~point~example',)
includes	('includes',)
includes~processes	('processes~includes',)
includes~point~processes	('point~processes~includes',)
includes~multivariate~point~processes	('multivariate~point~processes~includes',)
adapting	('adapting',)
adapting~literature	('literature~adapting',)
adapting~literature~processes	('processes~literature~adapting',)
adapting~literature~point~processes	('point~processes~literature~adapting',)
process~univariate	('univariate~process',)
literature~process~univariate	('literature~univariate~process',)
literature~process~processes~univariate	('processes~literature~univariate~process',)
exciting~process	('process~exciting',)
exciting~hawkes~process	('hawkes~process~exciting',)
exciting~hawkes~process~univariate	('univariate~hawkes~process~exciting',)
collection~temporal	('temporal~collection', 'collection~temporal')
collection~self-exciting~temporal	('self-exciting~temporal~collection',)
collection~process~self-exciting~temporal	('process~self-exciting~temporal~collection',)
non-explosive	('non-explosive',)
number~poisson	('number~poisson', 'poisson~number')
intensity~processes	('processes~intensity',)
intensity~point~processes	('point~processes~intensity',)
intensity~number~point~processes	('number~point~processes~intensity',)
context	('context',)
hawkes~number	('number~hawkes',)
excitation~processes	('processes~excitation',)
excitation~point~processes	('point~processes~excitation',)
excitation~number~point~processes	('number~point~processes~excitation',)
generation	('generation',)
generation~number	('number~generation',)
offspring	('offspring',)
offspring~point	('point~offspring',)
number~offspring~point	('number~point~offspring',)
hawkes~merhdad	('hawkes~merhdad',)
hawkes~merhdad~processes	('processes~hawkes~merhdad',)
hawkes~merhdad~point~processes	('point~processes~hawkes~merhdad',)
processes~zhu	('processes~zhu',)
model~number	('number~model',)
point~reduces	('point~reduces',)
number~point~reduces	('number~point~reduces',)
classical	('classical',)
classical~processes	('processes~classical',)
classical~point~processes	('point~processes~classical',)
classical~number~point~processes	('number~point~processes~classical',)
hawkes~linear	('hawkes~linear',)
hawkes~linear~processes	('processes~hawkes~linear',)
hawkes~linear~point~processes	('point~processes~hawkes~linear',)
model~processes	('processes~model', 'model~processes')
hawkes~model~processes	('hawkes~processes~model',)
vast	('vast',)
number~vast	('number~vast',)
usage	('usage',)
point~usage	('point~usage',)
number~point~usage	('number~point~usage',)
processes~term	('processes~term',)
point~processes~term	('point~processes~term',)
number~point~processes~term	('number~point~processes~term',)
hawkes~processes	('processes~hawkes', 'hawkes~processes')
hawkes~point~processes	('point~processes~hawkes',)
among	('among',)
among~many	('many~among',)
among~many~processes	('processes~many~among',)
among~hawkes~many~processes	('hawkes~processes~many~among',)
point~similar	('similar~point',)
notions~point~similar	('notions~similar~point',)
many~notions~point~similar	('many~notions~similar~point',)
different~one	('different~one',)
different~one~similar	('similar~different~one',)
room	('room',)
room~univariate	('univariate~room',)
formulation~room~univariate	('formulation~univariate~room',)
different~formulation~room~univariate	('different~formulation~univariate~room',)
equally~multivariate	('multivariate~equally',)
equally~multivariate~univariate	('univariate~multivariate~equally',)
equally~formulation~multivariate~univariate	('formulation~univariate~multivariate~equally',)
large~point	('point~large',)
